work_id,name,artist_id,style,museum_id
3979,Lady in a Black Dress,500,Impressionism,34
3981,Lakeside Landscape,500,Impressionism,47
197598,Landscape,500,Impressionism,51
3983,Landscape at Beaulieu,500,Impressionism,
3985,Landscape in La Roche-Guyon,500,Impressionism,
197588,"Landscape, La Gaude",500,Impressionism,51
3987,"Landscape on the Coast, near Menton",500,Impressionism,
197281,Landscape (Paysage),500,Impressionism,51
197291,Landscape (Paysage),500,Impressionism,51
197558,Landscape (Paysage),500,Impressionism,51
197568,Landscape (Paysage),500,Impressionism,51
197271,Landscape (Paysage),500,Impressionism,51
197301,"Landscape with Figures, near Cagnes",500,Impressionism,51
3989,Landscape with River,500,Impressionism,
197759,Landscape with Woman and Dog,500,Impressionism,51
197311,Landscape with Woman Gardening,500,Impressionism,51
197578,Landscape with Woman in Pink and White,500,Impressionism,51
3991,Large Nude,500,Impressionism,49
3993,Laundresses,500,Impressionism,
197321,Le Be´al,500,Impressionism,51
197609,Le Cannet,500,Impressionism,51
3995,"Le Pont-Neuf, Paris",500,Impressionism,46
196947,Leaving the Conservatory,500,Impressionism,51
197631,Lemons and Orange,500,Impressionism,51
196585,Lise in a Straw Hat,500,Impressionism,51
3999,Long-Haired Bather,500,Impressionism,
197331,Louveciennes,500,Impressionism,51
4001,Lunch at the Restaurant Fournaise (The Rowers' Lunch),500,Impressionism,68
4003,Luncheon of the Boating Party,500,Impressionism,49
4005,Madame Alphonse Daudet,500,Impressionism,49
4007,Madame Charles Fray,500,Impressionism,
4009,Madame Chocquet Reading,500,Impressionism,
4011,Madame Darras as an Amazon,500,Impressionism,49
4013,"Madame Gaston Bernheim de Villers, Suzanne Adler",500,Impressionism,49
4015,Madame Georges Charpentier and Her Children,500,Impressionism,35
4017,Madame Hagen,500,Impressionism,46
4019,Madame Leon Clapisson,500,Impressionism,68
4021,Madame Marie Octavie Bernier,500,Impressionism,35
4023,"Madame Monet Reclining on a Sofa, Reading",500,Impressionism,
4025,Madame Paul Gallimard (Lucie Duche),500,Impressionism,
4027,Madame Renoir and Bob,500,Impressionism,
4029,Madame Renoir with a Dog,500,Impressionism,
4031,Madame Robert de Bonnieres,500,Impressionism,
4033,Madame Stora in Algerian Dress,500,Impressionism,
4035,Madame Thurneyssen and Her Daughter,500,Impressionism,
4037,Mademoiselle Georgette Charpentier Seated,500,Impressionism,
4039,Mademoiselle Legrand,500,Impressionism,67
4041,Mademoiselle Marie-Therese Durand-Ruel Sewing,500,Impressionism,
4045,"Maternity Baby at the Breast, Aline and Her Son Pierre",500,Impressionism,
4047,"Maternity, Child with a Biscuit",500,Impressionism,
197341,Meadow (La Prairie),500,Impressionism,51
4049,"Medlar Trees, Cagnes",500,Impressionism,
4051,Misia Nathanson,500,Impressionism,47
4053,Mixed Flowers in an Earthenware Pot,500,Impressionism,
4055,Monet Painting in His Garden at Argenteuil,500,Impressionism,
4059,Monsieur Fournaise,500,Impressionism,
197351,Montagne Sainte-Victoire (Paysage),500,Impressionism,51
4061,Mother and Children,500,Impressionism,
4063,Motherhood (Child with a Biscuit),500,Impressionism,
4065,"Moulin Huet Bay, Guernsey",500,Impressionism,47
4067,Mount Sainte-Victoire,500,Impressionism,
4057,Mr. and Mrs. Bernheim de Villers,500,Impressionism,49
196693,Mussel-Fishers at Berneval,500,Impressionism,51
4069,Near the Lake,500,Impressionism,68
4071,Nini in the Garden,500,Impressionism,35
4073,Noirmoutiers,500,Impressionism,
196397,Nude from the Back,500,Impressionism,51
196407,Nude in a Landscape,500,Impressionism,51
4079,Nude Reclining on the Grass,500,Impressionism,
197109,"Nude Study, Bust of a Woman",500,Impressionism,51
4081,Nude with a Straw Hat,500,Impressionism,
196417,Nude with Castanets,500,Impressionism,51
4083,Nude Woman on Gree Cushions,500,Impressionism,
197681,Nude Woman Reclining,500,Impressionism,51
4087,Oarsmen at Chatou,500,Impressionism,46
196427,Odalisque with Tea Set,500,Impressionism,51
4089,Odalisque,500,Impressionism,
4091,Ode to Flowers (after Anacreon),500,Impressionism,49
197362,On the Grass,500,Impressionism,51
197641,"Oranges, Bananas, and Teacup",500,Impressionism,51
4093,Parisian Women Dresses as Algerians,500,Impressionism,
4095,Path Leading through Tall Grass,500,Impressionism,49
4097,Path through the High Grass,500,Impressionism,
4099,Paysage a Cagnes,500,Impressionism,
4101,Paysage Avec Figures,500,Impressionism,49
197651,Pears (Poires),500,Impressionism,51
197372,Peninsula of Saint-Jean,500,Impressionism,51
4107,Picking Flowers in the Field,500,Impressionism,46
4105,Picking Flowers,500,Impressionism,
197382,Picnic,500,Impressionism,51
4109,Pigeon Coop at Bellevue,500,Impressionism,47
4111,"Pont-Neuf, Paris",500,Impressionism,46
4113,Portrait of a Bare Chest Model,500,Impressionism,
196597,Portrait of a Man (Monsieur Charpentier),500,Impressionism,51
3893,Portrait of Eugene Murer,500,Impressionism,35
196609,Portrait of Fe´lix Hippolyte-Lucas,500,Impressionism,51
4117,Portrait of Irene Cahen of Antwerp,500,Impressionism,
4119,Portrait of Jeanne Samary,500,Impressionism,31
4121,Portrait of Madame Georges Charpeitier,500,Impressionism,49
4123,Portrait of Madame Renoir,500,Impressionism,67
196621,Portrait of Mademoiselle Marie Murer,500,Impressionism,51
4127,Portrait of Marguerite Berard,500,Impressionism,35
196715,Portrait of Misia Sert,500,Impressionism,51
4129,Portrait of Paul Berard,500,Impressionism,
4343,Portrait of Victor Chocquet,500,Impressionism,
196704,Promenade (La Promenade),500,Impressionism,51
4131,Rapha Maitre,500,Impressionism,
197392,Reading (La Lecture),500,Impressionism,51
196633,Reading (La Lecture),500,Impressionism,51
4133,Reading the Part,500,Impressionism,
197741,Reclining Nude,500,Impressionism,51
4137,Reclining Nude (The Baker's Wife),500,Impressionism,
4135,Reclining Nude,500,Impressionism,35
4139,Regatta Bei Argenteuil,500,Impressionism,46
197402,Resting in the Grass,500,Impressionism,51
4141,Ride in the Bois de Boulogne (Madame Henriette Darras),500,Impressionism,
196437,Rising (Le Lever),500,Impressionism,51
4143,Rocks at L'Estaque,500,Impressionism,
207184,Romaine Lacaux,500,Impressionism,53
4145,Roses and Jasmine in a Delft Vase,500,Impressionism,34
4147,Roses in a Blue Vase,500,Impressionism,
207195,Roses in a Vase,500,Impressionism,53
4149,Sailboats at Argenteuil,500,Impressionism,
196975,Sailor Boy (Portrait of Robert Nune`s),500,Impressionism,51
4153,Sea and Cliffs,500,Impressionism,35
4157,Seated Bather,500,Impressionism,
4159,Seated Bather,500,Impressionism,
4161,"Seated Bather in a Landscape, Eurydice",500,Impressionism,
4155,Seated Bather,500,Impressionism,
4163,Seated Child in a Blue Dress,500,Impressionism,
196447,"Seated Female Nude, Profile View",500,Impressionism,51
4167,Seated Nude,500,Impressionism,
4169,"Seated Nude in Profile, Gabrielle",500,Impressionism,
4165,Seated Nude,500,Impressionism,68
196457,Seated Odalisque,500,Impressionism,51
197120,Seated Woman,500,Impressionism,51
4171,Seated Woman,500,Impressionism,
4173,Self-Portrait,500,Impressionism,
4175,Self-Portrait,500,Impressionism,
4177,Snow Covered Landscape,500,Impressionism,49
4179,Spring Bouquet,500,Impressionism,36
196467,Standing Bather,500,Impressionism,51
4181,Standing Bather,500,Impressionism,
196726,Standing Woman and Seated Woman in a Landscape,500,Impressionism,51
4183,Stephane Mallarme,500,Impressionism,
4185,Still Life Flowers,500,Impressionism,49
4187,Still Life with Bouquet and Fan,500,Impressionism,
4189,Still Life with Flowers and Fruit,500,Impressionism,67
4191,Still Life with Flowers and Prickly Pears,500,Impressionism,35
197671,Still Life with Melon,500,Impressionism,51
4195,Still Life with Peaches and Grapes,500,Impressionism,35
4193,Still Life with Peaches,500,Impressionism,35
4197,Strawberries,500,Impressionism,
196645,Study of Girls' Heads,500,Impressionism,51
196657,Study of Heads,500,Impressionism,51
4199,"Summer, the Gypsy Girl",500,Impressionism,
196736,Tea Time,500,Impressionism,51
4201,Terraces at Cagnes,500,Impressionism,
4203,The Apple Seller,500,Impressionism,53
4205,The Artist's Family,500,Impressionism,51
4207,"The Artist's Studio, Rue Saint-Georges",500,Impressionism,
4209,The Bather at the Fountain,500,Impressionism,
4211,The Bathers,500,Impressionism,49
4213,The Bathrobe,500,Impressionism,
4215,The Bay of Naples,500,Impressionism,35
3965,The Bohemian,500,Impressionism,
4217,The Box at the Opera (La Loge),500,Impressionism,
4219,"The Braid, Suzanne Valadon",500,Impressionism,
4221,The Bridge at Argenteuil in Autumn,500,Impressionism,
4223,The Child with its Nurse,500,Impressionism,
4225,The Children of Martial Caillebotte,500,Impressionism,
4229,The Clown (James Bollinger Mazutreek),500,Impressionism,
4231,The Coiffure,500,Impressionism,
4233,The Cup of Chocolate,500,Impressionism,
4237,The Daughters of Catulle Mendes,500,Impressionism,35
4239,The Daughters of Paul Durand-Ruel (Marie-Therese and James),500,Impressionism,
4241,"The Doge's Palace, Venice",500,Impressionism,
4243,The Engaged Couple,500,Impressionism,
4245,"The Farm at Les Collettes, Cagnes",500,Impressionism,35
4247,The First Outing,500,Impressionism,47
4249,The Fisherman,500,Impressionism,
4251,The Garden at Fontenay,500,Impressionism,
4253,The Garden in the Park,500,Impressionism,
4255,"The Garden in the Rue Cortot, Montmartre",500,Impressionism,
4257,The Grands Boulevards,500,Impressionism,67
4259,The Harvesters,500,Impressionism,
4261,The Ingenue,500,Impressionism,
4263,The Inn of Mere Anthony,500,Impressionism,
4265,The Judgement of Paris,500,Impressionism,
4267,The Large Bathers,500,Impressionism,67
4269,The Lesson,500,Impressionism,
4271,The Lovers,500,Impressionism,
4273,The Luncheon,500,Impressionism,51
4275,The Mosque (Arab Festival),500,Impressionism,49
3997,The Olive Trees of Cagnes,500,Impressionism,49
4277,The Pear Tree,500,Impressionism,
4279,The Piano Lesson,500,Impressionism,
4281,"The Piazza San Marco, Venice",500,Impressionism,
3971,The Pond of Fées,500,Impressionism,
4283,The Promenade,500,Impressionism,
4287,The Reader,500,Impressionism,
4285,The Reader,500,Impressionism,
4289,The Return of the Boating Party,500,Impressionism,
192418,"The Rose Garden at Wargemont (30"" x 24"")",500,,
4291,The Rose Garden at Wargemont,500,Impressionism,
3975,The Rose in the Hair,500,Impressionism,
197412,The Seine at Argenteuil,500,Impressionism,51
4293,The Seine at Asnieres (The Skiff),500,Impressionism,47
4295,"The Shepherdess, the Cow and the Ewe",500,Impressionism,
4297,The Sleeper,500,Impressionism,
196985,The Source (La Source),500,Impressionism,51
4299,The Spanish Guitarist,500,Impressionism,
4301,The Swing,500,Impressionism,49
4303,The Garden in Algiers,500,Impressionism,
4305,The Umbrellas,500,Impressionism,47
4307,The Vines at Cagnes,500,Impressionism,
4309,The Vintagers,500,Impressionism,46
4311,The Washerwoman,500,Impressionism,
4313,The Washerwomen,500,Impressionism,
4317,Tilla Durieux,500,Impressionism,35
4319,Tulips,500,Impressionism,
4321,Two Bathers,500,Impressionism,
196756,Two Figures on a Path,500,Impressionism,51
196766,Two Girls,500,Impressionism,51
4323,Two Girls Reading,500,Impressionism,60
4325,Two Nudes Wearing Hats,500,Impressionism,
4329,Two Sisters on the Terrace,500,Impressionism,68
4327,Two Sisters,500,Impressionism,
197131,Two Women in a Landscape,500,Impressionism,51
4331,Two Women in Blue Blouses,500,Impressionism,
4333,Two Young Girls at the Piano,500,Impressionism,35
4335,Under the Arbor at the Moulin de la Galette,500,Impressionism,31
4337,Vase of Chrysanthemums,500,Impressionism,
197517,Vase of Flowers,500,Impressionism,51
4339,Vase of Roses,500,Impressionism,
198740,Vase of Roses,500,Impressionism,60
4341,Versailles,500,Impressionism,35
197422,View From Montmartre,500,Impressionism,51
197620,"View from the Garden of the Post Office, Cagnes",500,Impressionism,51
4345,View of the Seacoast Near Wargemont in Normandy,500,Impressionism,35
4347,View of Venice,500,Impressionism,
4349,Washerwoman and Baby (Aline and Pierre),500,Impressionism,
4351,White Pierrot (Jean Renoir),500,Impressionism,
4353,Woman after Bathing,500,Impressionism,
197432,Woman and Child in the Grass,500,Impressionism,51
3977,Woman Combing Her Hair,500,Impressionism,49
196796,Woman Crocheting,500,Impressionism,51
196786,Woman Daydreaming,500,Impressionism,51
4355,Woman in a Blue Dress,500,Impressionism,
197442,Woman in Blue Skirt,500,Impressionism,51
197770,Woman in Muslin Dress,500,Impressionism,51
197142,Woman in Red in a Landscape,500,Impressionism,51
196806,Woman in Tulle Blouse and Black Skirt,500,Impressionism,51
196816,Woman Leaning on a Chair,500,Impressionism,51
4357,Woman Leaning on Her Elbow (Mademoiselle Demarsy),500,Impressionism,
197154,Woman Leaning,500,Impressionism,51
4359,Woman Reading (The Reader),500,Impressionism,49
196826,Woman Sewing,500,Impressionism,51
4361,Woman with a Cat,500,Impressionism,46
4363,Woman with a Fan,500,Impressionism,
4365,Woman with a Guitar,500,Impressionism,67
4367,Woman with a Hat,500,Impressionism,49
4369,Woman with a Parasol and Small Child on a Sunlit Hillside,500,Impressionism,
4371,Woman with a Parasol in a Garden,500,Impressionism,56
196836,Woman with Black Hair,500,Impressionism,51
196846,Woman with Capeline,500,Impressionism,51
196856,Woman with Fan,500,Impressionism,51
196866,Woman with Glove,500,Impressionism,51
197166,Woman with Hat in a Landscape,500,Impressionism,51
4373,Woman with White Jabot,500,Impressionism,49
197780,Women in the Fields,500,Impressionism,51
197177,Writing Lesson,500,Impressionism,51
4375,Yellow Hat,500,Impressionism,
4377,Young Boy with a Cat,500,Impressionism,49
4381,Young Girl at the Seaside,500,Impressionism,
4383,Young Girl Bathing,500,Impressionism,35
4385,Young Girl Holding a Bouquet of Tulips,500,Impressionism,
4387,Young Girl in a Lace Hat,500,Impressionism,
4389,Young Girl in a Pink-and-Black Hat,500,Impressionism,35
4391,Young Girl in a White Hat,500,Impressionism,
4393,Young Girl Reading,500,Impressionism,
4395,Young Girl with a Dog,500,Impressionism,
4399,Young Girl with a Straw Hat,500,Impressionism,
4397,Young Girl with a Straw Hat,500,Impressionism,
4401,Young Girl with a Swan,500,Impressionism,
4405,Young Girl with Falcon,500,Impressionism,
196876,Young Girl with Hat,500,Impressionism,51
4379,Young Girl,500,Impressionism,
4407,Young Girls in a Garden in Montmartre,500,Impressionism,
4409,Young Man and Young Woman,500,Impressionism,
196956,Young Mother,500,Impressionism,51
4411,Young Spanish Woman with a Guitar,500,Impressionism,46
4413,Young Woman at the Piano,500,Impressionism,68
4415,Young Woman Bathing,500,Impressionism,
4417,Young Woman Braiding Her Hair,500,Impressionism,46
196888,"Young Woman in Blue, Bust",500,Impressionism,51
4419,Young Woman in Red in the Fields,500,Impressionism,
196900,Young Woman Reading,500,Impressionism,51
4421,Young Woman Reading,500,Impressionism,
4423,Young Woman Wearing a Hat,500,Impressionism,
4425,Young Woman with a Veil,500,Impressionism,49
196924,Young Woman with Rose,500,Impressionism,51
196912,Young Woman with Rose,500,Impressionism,51
4427,Yvonne and Christine Lerolle Playing the Piano,500,Impressionism,
132091,Red and Yellow Apples,912,Nabi,
131231,"Riverside, Two Women and a Dog",912,Nabi,
131182,Sailboats,912,Nabi,
130993,"Seaside, Under The Pines",912,Nabi,
131815,Self-Portrait,912,Nabi,
131983,Self-Portrait,912,Nabi,
131605,Shirtless Woman,912,Nabi,
21313,Siesta,912,Nabi,35
132019,Sleeping Woman,912,Nabi,
131826,Stairs with Mimosa,912,Nabi,
131146,Still Life with a Dog,912,Nabi,
131771,Still Life with Lemons,912,Nabi,
132001,Stormy Sky Over Cannes,912,Nabi,
131965,"Stylized Landscape, Le Grand-Lemps",912,Nabi,36
131242,Summer Sky,912,Nabi,
131275,Taste the Garden,912,Nabi,
131173,Terrace in the South,912,Nabi,
131837,Terrace in Vernon,912,Nabi,
131297,The Arc de Triomphe,912,Nabi,
132037,The Barn,912,Nabi,
132064,The Bridge of Saints-Pe`res,912,Nabi,
131374,The Cannet,912,Nabi,
131308,The Caravan,912,Nabi,
131385,The Chiffonniers or The Return of the Halles,912,Nabi,
21315,The Children's Meal,912,Nabi,35
131092,The Children's Walk,912,Nabi,
21317,"The Dining Room, Vernonnet",912,Nabi,35
21319,The Dressing Room,912,Nabi,35
131929,The Fig Dish,912,Nabi,
131920,The French Window with Dog,912,Nabi,
131119,The Fruit Bowl of Mandarins,912,Nabi,
131715,The Fruit Bowl,912,Nabi,
21321,The Green Blouse,912,Nabi,35
131083,The Merchant of the Four Seasons,912,Nabi,
131737,The Model in the White Shirt,912,Nabi,
132055,The Nap in the Garden,912,Nabi,
131693,The Omnibus,912,Nabi,
21323,The Open Window,912,Nabi,58
131341,"The Orange Bodice, Marthe Bonnard",912,Nabi,
131911,The Organ player,912,Nabi,
131704,The Pine Forest,912,Nabi,
132127,The Port of Cannes,912,Nabi,
131748,The Press at Grand Lemps,912,Nabi,
132100,The Quays of Paris,912,Nabi,
198558,The Ragpickers,912,Nabi,51
132082,The Red Roof,912,Nabi,
132046,The Seine at Vernon,912,Nabi,
131893,The Small Street,912,Nabi,
131760,The Strawberries,912,Nabi,
131319,The Table,912,Nabi,
21325,The Terrace at Vernonnet,912,Nabi,35
131539,The Terrace of Ma Roulotte in Vernonnet,912,Nabi,
131110,"The Terrace on the Seine, Vernon",912,Nabi,
131352,The Terrace,912,Nabi,
131363,The Toilet,912,Nabi,
131128,The Two Oxen and the Farm,912,Nabi,
131726,The Vernon Garden,912,Nabi,
21327,The White Cat,912,Nabi,49
131074,The Woman in the Restaurant,912,Nabi,
131550,Two Ladies Chatting at a Table,912,Nabi,
131484,Under the Tree,912,Nabi,
21329,"View of the Old Port, Saint-Tropez",912,Nabi,35
21331,"Village Scene, Grasse",912,Nabi,35
131495,Winter Day,912,Nabi,
131209,Woman in an Interior,912,Nabi,
131875,Woman in Red Bathrobe,912,Nabi,
131583,Woman Making a Success,912,Nabi,
198570,"Woman with Dog, or Woman and Dog at Table",912,Nabi,51
21333,Woman with Mimosa,912,Nabi,35
131682,Young Girls with Dogs,912,Nabi,
132028,Young Woman at Table,912,Nabi,
131660,"Young Woman, Blue-Green Dress",912,Nabi,
131065,Young Woman in a Black Hat,912,Nabi,
131056,Young Woman in a Blue Hat,912,Nabi,
131649,Young Woman Painting,912,Nabi,
131902,Young Woman Sitting,912,Nabi,
131638,Young Woman with Bare Chest,912,Nabi,
131671,Young Women by the Sea,912,Nabi,
168609,Works of Mercy,596,Renaissance,
137758,Le Casino de Nice aux Palmiers et aux Vasques,778,Fauvism,
137769,Le Casino de Sainte-Adresse au Pêcheur,778,Fauvism,
137780,Le Casino,778,Fauvism,
137791,Le Concerto au Violon,778,Fauvism,
137802,Le Manoir du Vallon,778,Fauvism,
137813,Le Marche aux Poissons,778,Fauvism,
137824,Le Pin,778,Fauvism,
137835,Le Port du Havre,778,Fauvism,
137846,Le Quintette,778,Fauvism,
137857,"Le Re´servoir a Golfe-Juan, a L'Oiseau",778,Fauvism,
137868,Le Violon,778,Fauvism,
137974,Les Maisons Rouges de Sainte-Adresse,778,Fauvism,
137879,Les Voiliers a Deauville,778,Fauvism,
138036,Mozart,778,Fauvism,
138047,Nature Morte au Sucrier Bleu,778,Fauvism,
137890,Nogent-sur-Marne,778,Fauvism,
138058,Nu dans un Paysage,778,Fauvism,
137901,Paysage de Sicile,778,Fauvism,
138069,Portrait de Madame Raoul Dufy,778,Fauvism,
138080,Portrait du Poete Francois Berthault,778,Fauvism,
25827,"Portrait of Suzanne Dufy, the Artist's Sister",778,Fauvism,34
137912,Re´gates a Cowes,778,Fauvism,
137923,Re´gates a Deauville,778,Fauvism,
138091,Sous-Bois a Vallauris,778,Fauvism,
25829,The Paddock,778,Fauvism,
137983,Trouville,778,Fauvism,
137934,Voiliers dans le Port de Deauville,778,Fauvism,
137945,Voiliers et Barques dans le Port,778,Fauvism,
3203,Flora,920,Baroque,34
163045,Head of a Boy,920,Baroque,43
3207,Head of Christ,920,Baroque,67
3205,Head of Christ,920,Baroque,35
3209,Hendrickje Bathing in a River,920,Baroque,47
3211,Hendrickje Stoffels,920,Baroque,35
3213,Herman Doomer,920,Baroque,35
3215,Jacob Blessing,920,Baroque,
3217,Jeremiah Lamenting the Destruction of Jerusalem,920,Baroque,43
163079,Johannes Wtenbogaert,920,Baroque,55
3219,Large Self-Portrait,920,Baroque,
163062,Laughing Young Man,920,Baroque,43
3221,Lieven Willemsz Van Coppenol,920,Baroque,35
3225,Lucretia,920,Baroque,46
3223,Lucretia,920,Baroque,
3227,Man in a Beret,920,Baroque,35
3229,Man in a Fur-lined Coat,920,Baroque,
3231,Man in a Red Cloak,920,Baroque,35
3233,Man in Armor (Mars),920,Baroque,35
163031,Man in Oriental Clothing,920,Baroque,43
3235,Man in Oriental Costume,920,Baroque,46
3237,Man in Oriental Dress,920,Baroque,35
3239,Man with a Beard,920,Baroque,35
3241,Man with a Magnifying Glass,920,Baroque,35
3243,Man with a Steel Gorget,920,Baroque,35
3245,Minerva,920,Baroque,
3249,Old Man with a Gold Chain,920,Baroque,
3247,Old Man with a Gold Chain,920,Baroque,68
3251,Old Woman Cutting Her Nails,920,Baroque,35
3255,Pilate Washing His Hands,920,Baroque,35
3257,Portrait of a Lady with an Ostrich-Feather Fan,920,Baroque,46
3261,"Portrait of a Man, Member of the Van Beresteyn Family",920,Baroque,35
3263,"Portrait of a Man, Seated",920,Baroque,46
3265,Portrait of a Man (The Auctioneer),920,Baroque,35
3267,Portrait of a Man with a Breastplate and Plumed Hat,920,Baroque,35
3259,Portrait of a Man,920,Baroque,35
3271,"Portrait of a Woman, the Van Beresteyn Family",920,Baroque,35
3269,Portrait of a Woman,920,Baroque,35
3273,Portrait of a Young Woman with a Fan,920,Baroque,35
198728,Portrait of Dirck Jansz. Pesser,920,Baroque,60
3275,Portrait of Hendrickje Stoffels,920,Baroque,47
3277,Portrait of Jacob de Gheyn (III),920,Baroque,
3279,Portrait of Jacob Trip,920,Baroque,47
3283,Portrait of Maertgen van Bilderbeecq,920,Baroque,43
3287,"Portrait of Margaretha de Geer, Wife of Jacob Trip",920,Baroque,47
3285,"Portrait of Margaretha de Geer, Wife of Jacob Trip",920,Baroque,47
3289,Portrait of Marten Looten,920,Baroque,60
3291,Portrait of Nicolaes Ruts,920,Baroque,
3532,Portrait of Rembrandt Van Rijn,920,Baroque,
3534,Rembrandt as a Young Man,920,Baroque,35
3536,Rembrandt's Son Titus,920,Baroque,35
3295,Saskia Van Uylenburgh in Arcadian Costume,920,Baroque,47
3297,"Saskia Van Uylenburgh, the Wife of the Artist",920,Baroque,46
3293,Saskia,920,Baroque,
3305,Self-Portrait,920,Baroque,46
3299,Self-Portrait,920,Baroque,
3301,Self-Portrait,920,Baroque,35
3303,Self-Portrait,920,Baroque,
3307,Self-Portrait as the Apostle St. Paul,920,Baroque,43
3309,Self-Portrait at 34,920,Baroque,47
3311,Self-Portrait at an Early Age,920,Baroque,43
3313,Self-Portrait in a Gorget,920,Baroque,
3315,Self-Portrait in a Velvet Beret,920,Baroque,
3319,Self-Portrait with Beret,920,Baroque,
3321,Self-Portrait with Two Circles,920,Baroque,
3323,Sophonisba Receives the Cup of Poison,920,Baroque,50
3327,St. Bartholomew,920,Baroque,55
3325,St. Bartholomew,920,Baroque,
3329,St. Peter in Prison (The Apostle Peter Kneeling),920,Baroque,
3331,St. Peter's Denial,920,Baroque,43
3333,Supper at Emmaus,920,Baroque,40
3335,The Abduction of Europa,920,Baroque,55
3337,The Anatomy Lesson of Dr. Jan Deyman,920,Baroque,
3341,The Beheading of John the Baptist,920,Baroque,43
3343,The Conspiracy of the Batavians Under Claudius Civilis,920,Baroque,46
3345,The Holy Family,920,Baroque,
3347,The Jewish Bride,920,Baroque,43
3349,The Mennonite Preacher Anslo and His Wife,920,Baroque,
3351,The Music Party,920,Baroque,43
3353,The Night Watch,920,Baroque,43
3355,The Philosopher,920,Baroque,
3357,The Polish Rider,920,Baroque,
3538,"The Prophetess Anna, Rembrandt's Mother",920,Baroque,43
3359,The Raising of Lazarus,920,Baroque,60
3361,The Return of the Prodigal Son,920,Baroque,34
3363,The Sacrifice of Isaac,920,Baroque,
3367,The Shipbuilder and His Wife,920,Baroque,
3369,The Slaughtered Ox,920,Baroque,40
3373,The Standard Bearer (Floris Soop),920,Baroque,35
3375,The Stone Bridge,920,Baroque,43
3377,The Toilet of Bathsheba,920,Baroque,35
3379,Titus Van Rijn in a Monk's Habit,920,Baroque,43
3381,Tobit and Anna with the Kid Goat,920,Baroque,43
3383,Tronie of a Man with a Feathered Beret,920,Baroque,
3387,Woman with a Pink,920,Baroque,35
3389,Young Woman with a Red Necklace,920,Baroque,35
179568,Portrait de Madame Heim,711,Cubism,
179415,Portrait de Madame Heim,711,Cubism,
179426,Portrait de Madame Mandel,711,Cubism,
179437,Portrait de Maria Lani,711,Cubism,
25732,Portrait of Jean Metzinger,711,Cubism,
179448,Portugaise au Potiron,711,Cubism,
25734,Portuguese Woman,711,Cubism,56
179459,Prismes Electriques,711,Cubism,
179331,Relief Disques,711,Cubism,30
179470,Relief Noir avec des Cercles de Couleur,711,Cubism,60
179481,Relief Rythme,711,Cubism,61
25736,Rhythm No. 1,711,Cubism,30
179586,Route de Laon,711,Cubism,
179492,"Rythme, Joie de Vivre",711,Cubism,
25738,Rythmes Sans Fin Exhibition,711,Cubism,62
25740,Similtaneous Open Windows,711,Cubism,62
25742,The Eiffel Tower,711,Cubism,
25744,"The Three Windows, the Tower and the Wheel",711,Cubism,30
179559,Tour Eiffel,711,Cubism,
25746,Tour Eiffel,711,Cubism,
25748,Triomphe de Paris,711,Cubism,
179340,Verseuse Etude,711,Cubism,
123368,Snow in New York,593,Realism,
123379,The Beach Hat,593,Realism,30
123510,The Blue Kimono,593,Realism,
123390,The Blue Tam,593,Realism,
123519,The Masquerade Dress,593,Realism,
123401,The Old Model (Old Spanish Woman),593,Realism,
123412,The Spanish Gypsy,593,Realism,
123423,Viv,593,Realism,
123434,Wee Annie Lavelle,593,Realism,
183037,The Table Corner,576,Fauvism,
26071,The Watering Can,576,Fauvism,46
26073,White Leaves,576,Fauvism,
153714,"The Old Stairs, Raixa",725,Post-Impressionism,
153694,The Pergola,725,Post-Impressionism,
153723,"The Seamstress, Sitges",725,Post-Impressionism,
153590,"The Washing Place, Barcelona",725,Post-Impressionism,
153541,View of Girona,725,Post-Impressionism,
153552,View Over Soller,725,Post-Impressionism,
153599,Washerwomen from the Barceloneta,725,Post-Impressionism,
153608,White Farmhouse,725,Post-Impressionism,
29456,The Horses of Achilles,607,Baroque,47
29458,The Lamentation,607,Baroque,
29522,The Lamentation,607,Baroque,
29460,The Musician Enrique Liberti,607,Baroque,50
29528,The Penitent Apostle Peter,607,Baroque,34
29464,The Vision of the Blessed Hermann Joseph,607,Baroque,46
29466,"Thomas Howard, 2nd Earl of Arundel",607,Baroque,55
29468,Thomas Kiligrew and William Lord Crofts,607,Baroque,
29472,Virgin and Child with Saint Catherine of Alexandria,607,Baroque,
124926,"The Road, Winter Morning",663,Impressionism,
125092,The Spreading Tree,663,Impressionism,
124937,"Tranquil Sunset, September",663,Impressionism,
125114,Tulips and Narcissi,663,Impressionism,
124948,Twilight,663,Impressionism,
125103,Two Girls Resting,663,Impressionism,
124832,Youth Mourning,663,Impressionism,
176729,"Portrait of Dr. John Thomas, Bishop of Rochester",764,Rococo,
22828,Portrait of Edward Holden Cruttenden,764,Rococo,
22829,"Portrait of Elizabeth Kerr, Marchioness of Lothian",764,Rococo,
176738,"Portrait of Elizabeth, Lady Forbes",764,Rococo,
176747,"Portrait of Francis Basset, later 1st Baron de Dunstanville and Basset",764,Rococo,
22833,Portrait of Henry Howard,764,Rococo,
22834,"Portrait of John Murray, 4th Earl of Dunmore",764,Rococo,
22836,Portrait of Lady Caroline Howard,764,Rococo,47
22839,Portrait of Miss Anne Mead,764,Rococo,68
207216,Portrait of Mrs George Collier,764,Rococo,53
