work_id,size_id,sale_price,regular_price
181864,4860,635,1235
181864,5468,765,1495
181770,2436,315,555
181770,3046,405,735
181770,3654,515,955
181770,4060,585,1095
181770,4872,745,1415
181918,2436,315,555
181918,3046,405,735
181918,3654,515,955
181918,4060,585,1095
181918,4872,745,1415
181752,2430,265,495
181752,2632,285,535
181752,2936,335,635
181752,3040,365,695
181752,3648,455,875
181752,4860,635,1235
181752,5468,765,1495
181873,2430,265,495
181873,2632,285,535
181873,2936,335,635
181873,3040,365,695
181873,3648,455,875
181873,4860,635,1235
181873,5468,765,1495
181925,2436,315,555
181925,3046,405,735
181925,3654,515,955
181925,4060,585,1095
181925,4872,745,1415
181318,2430,265,495
181318,2632,285,535
181318,2936,335,635
181318,3040,365,695
181318,3648,455,875
181318,4860,635,1235
181318,5468,765,1495
181499,2430,265,495
181499,2632,285,535
181499,2936,335,635
181499,3040,365,695
181499,3648,455,875
181499,4860,635,1235
181499,5468,765,1495
181798,2436,315,555
181798,3046,405,735
181798,3654,515,955
181798,4060,585,1095
181798,4872,745,1415
181526,2436,315,555
181526,3046,405,735
181526,3654,515,955
181526,4060,585,1095
181526,4872,745,1415
181412,3030,305,555
181412,3636,365,675
181412,4040,425,795
181412,4848,535,1015
181412,6060,745,1435
181882,2430,265,495
181882,2632,285,535
181882,2936,335,635
181882,3040,365,695
181882,3648,455,875
181882,4860,635,1235
181882,5468,765,1495
181562,2436,315,555
181562,3046,405,735
181562,3654,515,955
181562,4060,585,1095
181562,4872,745,1415
181805,2436,315,555
181805,3046,405,735
181805,3654,515,955
181805,4060,585,1095
181805,4872,745,1415
181777,2436,315,555
181777,3046,405,735
181777,3654,515,955
181777,4060,585,1095
181777,4872,745,1415
181390,2436,315,555
181390,3046,405,735
181390,3654,515,955
181390,4060,585,1095
181390,4872,745,1415
181441,2436,315,555
181441,3046,405,735
181441,3654,515,955
181441,4060,585,1095
181441,4872,745,1415
181508,2430,265,495
181508,2632,285,535
181508,2936,335,635
181508,3040,365,695
181508,3648,455,875
181508,4860,635,1235
181508,5468,765,1495
181594,2430,265,495
181594,2632,285,535
181594,2936,335,635
181594,3040,365,695
181594,3648,455,875
181594,4860,635,1235
181594,5468,765,1495
181457,2430,265,495
181457,2632,285,535
181457,2936,335,635
181457,3040,365,695
181457,3648,455,875
181457,4860,635,1235
181457,5468,765,1495
181784,2436,315,555
181784,3046,405,735
181784,3654,515,955
181784,4060,585,1095
181784,4872,745,1415
181848,2436,315,555
181848,3046,405,735
181848,3654,515,955
181848,4060,585,1095
181848,4872,745,1415
181396,2436,315,555
181396,3046,405,735
181396,3654,515,955
181396,4060,585,1095
181396,4872,745,1415
181533,2436,315,555
181533,3046,405,735
181533,3654,515,955
181533,4060,585,1095
181533,4872,745,1415
181483,2424,235,415
181483,3030,305,555
181483,3636,365,675
181483,4040,425,795
181483,4848,535,1015
181483,6060,745,1435
181932,2430,265,495
181932,2632,285,535
181932,2936,335,635
181932,3040,365,695
181932,3648,455,875
181932,4860,635,1235
181932,5468,765,1495
181891,2430,265,495
181891,2632,285,535
181891,2936,335,635
181891,3040,365,695
181891,3648,455,875
181891,4860,635,1235
181891,5468,765,1495
181517,2430,265,495
181517,2632,285,535
181517,2936,335,635
181517,3040,365,695
181517,3648,455,875
181517,4860,635,1235
181517,5468,765,1495
181340,2430,265,495
181340,2632,285,535
181340,2936,335,635
181340,3040,365,695
181340,3648,455,875
181340,4860,635,1235
181340,5468,765,1495
181491,2424,235,415
181491,3030,305,555
181491,3636,365,675
181491,4040,425,795
181491,4848,535,1015
181491,6060,745,1435
181540,2436,315,555
181540,3046,405,735
181540,3654,515,955
181540,4060,585,1095
181540,4872,745,1415
181547,2436,315,555
181547,3046,405,735
181547,3654,515,955
181547,4060,585,1095
181547,4872,745,1415
181761,2430,265,495
181761,2632,285,535
181761,2936,335,635
181761,3040,365,695
181761,3648,455,875
181761,4860,635,1235
181761,5468,765,1495
181363,2430,265,495
181363,2632,285,535
181363,2936,335,635
181363,3040,365,695
181363,3648,455,875
181363,4860,635,1235
181363,5468,765,1495
181569,2436,315,555
181569,3046,405,735
181569,3654,515,955
181569,4060,585,1095
181569,4872,745,1415
181909,2430,265,495
181909,2632,285,535
181909,2936,335,635
181909,3040,365,695
181909,3648,455,875
181909,4860,635,1235
181909,5468,765,1495
20088,24,85,85
20088,30,95,95
20088,4020,295,525
20088,4824,375,685
20088,6030,485,905
20088,7236,615,1165
20088,8040,705,1345
20090,1620,215,365
20090,2024,245,425
20090,2430,285,505
20090,2632,305,545
20090,2936,355,645
20090,3040,385,705
20090,3648,475,885
20090,4860,655,1245
20090,5468,785,1505
20092,24,85,85
20092,30,95,95
20092,4020,295,525
20092,4824,375,685
20092,6030,485,905
20092,7236,615,1165
20092,8040,705,1345
20094,1620,215,365
20094,2024,245,425
20094,2430,285,505
20094,2632,305,545
20094,2936,355,645
20094,3040,385,705
20094,3648,475,885
20094,4860,655,1245
20094,5468,785,1505
20098,40,145,145
20098,36,125,125
20098,30,95,95
20098,24,85,85
20098,48,165,165
20098,4020,295,525
20098,4824,375,685
20098,6030,485,905
20098,7236,615,1165
20098,8040,705,1345
20100,2416,235,405
20100,3020,275,485
20100,3624,315,565
20100,4630,405,745
20100,5436,515,965
20100,6040,585,1105
20100,7248,745,1425
20102,2016,215,365
20102,2420,245,425
20102,3024,285,505
20102,3226,305,545
20102,3629,355,645
20102,4030,385,705
20102,4836,475,885
20102,6048,655,1245
20102,6854,785,1505
20104,1620,215,365
20104,2024,245,425
20104,2430,285,505
20104,2632,305,545
20104,2936,355,645
20104,3040,385,705
20104,3648,475,885
20104,4860,655,1245
20104,5468,785,1505
20106,1620,215,365
20106,2024,245,425
20106,2430,285,505
20106,2632,305,545
20106,2936,355,645
20106,3040,385,705
20106,3648,475,885
20106,4860,655,1245
20106,5468,785,1505
20108,24,85,85
20108,20,75,75
20108,30,95,95
20108,4020,295,525
20108,4824,375,685
20108,6030,485,905
20108,7236,615,1165
20108,8040,705,1345
18250,2416,215,355
18250,3020,255,435
18250,3624,295,515
18250,4630,385,695
18250,5436,495,915
18250,6040,565,1055
18250,7248,725,1375
18252,24,85,85
18252,30,95,95
18252,1620,195,315
18252,2024,225,375
18252,2430,265,455
18252,2632,285,495
18252,2936,335,595
18252,3040,365,655
18252,3648,455,835
18252,4860,635,1195
18254,2416,215,355
18254,3020,255,435
18254,3624,295,515
18254,4630,385,695
18254,5436,495,915
18254,6040,565,1055
18254,7248,725,1375
18256,24,85,85
18256,30,95,95
18256,2030,255,435
18256,2436,295,515
18256,3046,385,695
18256,3654,495,915
18256,4060,565,1055
18260,"#VALUE!",345,595
18260,2632,285,495
18260,2936,335,595
18260,3040,365,655
18260,3648,455,835
18260,4860,635,1195
18262,1624,215,355
18262,2030,255,435
18262,2436,295,515
18262,3046,385,695
18262,3654,495,915
18262,4060,565,1055
18262,4872,725,1375
18264,"#VALUE!",285,495
18264,2430,265,455
18264,2632,285,495
18264,2936,335,595
18264,3040,365,655
18264,3648,455,835
18266,24,85,85
18266,30,95,95
18266,1620,195,315
18266,2024,225,375
18266,2430,265,455
18266,2632,285,495
18266,2936,335,595
18266,3040,365,655
18266,3648,455,835
18266,4860,635,1195
18258,1620,195,315
18258,2024,225,375
18258,2430,265,455
18258,2632,285,495
18258,2936,335,595
18258,3040,365,655
18258,3648,455,835
18258,4860,635,1195
18258,5468,765,1455
18268,1620,195,315
18268,2024,225,375
18268,2430,265,455
18268,2632,285,495
18268,2936,335,595
18268,3040,365,655
18268,3648,455,835
18268,4860,635,1195
18268,5468,765,1455
18270,1620,195,315
18270,2024,225,375
18270,2430,265,455
18270,2632,285,495
18270,2936,335,595
18270,3040,365,655
18270,3648,455,835
18270,4860,635,1195
18270,5468,765,1455
18272,1624,215,355
18272,2030,255,435
18272,2436,295,515
18272,3046,385,695
18272,3654,495,915
18272,4060,565,1055
18272,4872,725,1375
18274,1620,195,315
18274,2024,225,375
18274,2430,265,455
18274,2632,285,495
18274,2936,335,595
18274,3040,365,655
18274,3648,455,835
18274,4860,635,1195
18274,5468,765,1455
18276,1620,195,315
18276,2024,225,375
18276,2430,265,455
18276,2632,285,495
18276,2936,335,595
18276,3040,365,655
18276,3648,455,835
18276,4860,635,1195
18276,5468,765,1455
18278,1620,195,315
18278,2024,225,375
18278,2430,265,455
18278,2632,285,495
18278,2936,335,595
18278,3040,365,655
18278,3648,455,835
18278,4860,635,1195
18278,5468,765,1455
18280,1620,195,315
18280,2024,225,375
18280,2430,265,455
18280,2632,285,495
18280,2936,335,595
18280,3040,365,655
18280,3648,455,835
18280,4860,635,1195
18280,5468,765,1455
18282,1620,195,315
18282,2024,225,375
18282,2430,265,455
18282,2632,285,495
18282,2936,335,595
18282,3040,365,655
18282,3648,455,835
18282,4860,635,1195
18282,5468,765,1455
18286,24,85,85
18286,30,95,95
18286,1620,195,315
18286,2024,225,375
18286,2430,265,455
18286,2632,285,495
18286,2936,335,595
18286,3040,365,655
18286,3648,455,835
18286,4860,635,1195
18288,1620,195,315
18288,2024,225,375
18288,2430,265,455
18288,2632,285,495
18288,2936,335,595
18288,3040,365,655
18288,3648,455,835
18288,4860,635,1195
18288,5468,765,1455
18296,1624,215,355
18296,2030,255,435
18296,2436,295,515
18296,3046,385,695
18296,3654,495,915
18296,4060,565,1055
18296,4872,725,1375
18290,2416,215,355
18290,3020,255,435
18290,3624,295,515
18290,4630,385,695
18290,5436,495,915
18290,6040,565,1055
18290,7248,725,1375
18292,1620,195,315
18292,2024,225,375
18292,2430,265,455
18292,2632,285,495
18292,2936,335,595
18292,3040,365,655
18292,3648,455,835
18292,4860,635,1195
18292,5468,765,1455
18294,1620,195,315
18294,2024,225,375
18294,2430,265,455
18294,2632,285,495
18294,2936,335,595
18294,3040,365,655
18294,3648,455,835
18294,4860,635,1195
18294,5468,765,1455
18298,1620,195,315
18298,2024,225,375
18298,2430,265,455
18298,2632,285,495
18298,2936,335,595
18298,3040,365,655
18298,3648,455,835
18298,4860,635,1195
18298,5468,765,1455
18302,2416,215,355
18302,3020,255,435
18302,3624,295,515
18302,4630,385,695
18302,5436,495,915
18302,6040,565,1055
18302,7248,725,1375
18300,1620,195,315
18300,2024,225,375
18300,2430,265,455
18300,2632,285,495
18300,2936,335,595
18300,3040,365,655
18300,3648,455,835
18300,4860,635,1195
18300,5468,765,1455
18304,2016,195,315
18304,2420,225,375
18304,3024,265,455
18304,3226,285,495
18304,3629,335,595
18304,4030,365,655
18304,4836,455,835
18304,6048,635,1195
18304,6854,765,1455
18308,"#VALUE!",435,815
18308,24,85,85
18308,30,95,95
18308,3226,285,495
18308,3629,335,595
18308,4030,365,655
18308,4836,455,835
18308,6048,635,1195
18310,1620,195,315
18310,2024,225,375
18310,2430,265,455
18310,2632,285,495
18310,2936,335,595
18310,3040,365,655
18310,3648,455,835
18310,4860,635,1195
18310,5468,765,1455
18312,24,85,85
18312,30,95,95
18312,1624,215,355
18312,2030,255,435
18312,2436,295,515
18312,3046,385,695
18312,3654,495,915
18312,4060,565,1055
18314,"#VALUE!",305,525
18314,24,85,85
18314,30,95,95
18314,2436,295,515
18314,3046,385,695
18314,3654,495,915
18314,4060,565,1055
18316,"#VALUE!",275,465
18316,2430,265,455
18316,2632,285,495
18316,2936,335,595
18316,3040,365,655
18316,3648,455,835
18318,1620,195,315
18318,2024,225,375
18318,2430,265,455
18318,2632,285,495
18318,2936,335,595
18318,3040,365,655
18318,3648,455,835
18318,4860,635,1195
18318,5468,765,1455
18320,1620,195,315
18320,2024,225,375
18320,2430,265,455
18320,2632,285,495
18320,2936,335,595
18320,3040,365,655
18320,3648,455,835
18320,4860,635,1195
18320,5468,765,1455
18322,1620,195,315
18322,2024,225,375
18322,2430,265,455
18322,2632,285,495
18322,2936,335,595
18322,3040,365,655
18322,3648,455,835
18322,4860,635,1195
18322,5468,765,1455
199241,1620,195,315
199241,2024,225,375
199241,2430,265,455
199241,2632,285,495
199241,2936,335,595
199241,3040,365,655
199241,3648,455,835
199241,4860,635,1195
199241,5468,765,1455
18324,1620,195,315
18324,2024,225,375
18324,2430,265,455
18324,2632,285,495
18324,2936,335,595
18324,3040,365,655
18324,3648,455,835
18324,4860,635,1195
18324,5468,765,1455
18328,1624,215,355
18328,2030,255,435
18328,2436,295,515
18328,3046,385,695
18328,3654,495,915
18328,4060,565,1055
18328,4872,725,1375
18326,1620,195,315
18326,2024,225,375
18326,2430,265,455
18326,2632,285,495
18326,2936,335,595
18326,3040,365,655
18326,3648,455,835
18326,4860,635,1195
18326,5468,765,1455
18330,2020,225,375
18330,2424,245,415
18330,3030,315,555
18330,3636,375,675
18330,4040,435,795
18330,4848,545,1015
18330,6060,755,1435
18332,30,95,95
18332,24,85,85
18332,20,75,75
18332,1624,215,355
18332,2030,255,435
18332,2436,295,515
18332,3046,385,695
18332,3654,495,915
18332,4060,565,1055
18334,1624,215,355
18334,2030,255,435
18334,2436,295,515
18334,3046,385,695
18334,3654,495,915
18334,4060,565,1055
18334,4872,725,1375
18336,"#VALUE!",345,595
18336,24,85,85
18336,30,95,95
18336,2632,285,495
18336,2936,335,595
18336,3040,365,655
18336,3648,455,835
18336,4860,635,1195
18338,1620,195,315
18338,2024,225,375
18338,2430,265,455
18338,2632,285,495
18338,2936,335,595
18338,3040,365,655
18338,3648,455,835
18338,4860,635,1195
18338,5468,765,1455
18340,1624,215,355
18340,2030,255,435
18340,2436,295,515
18340,3046,385,695
18340,3654,495,915
18340,4060,565,1055
18340,4872,725,1375
173629,2016,215,355
173629,2420,245,415
173629,3024,285,495
173629,3226,305,535
173629,3629,355,635
173629,4030,385,695
173629,4836,475,875
173629,6048,655,1235
173639,2016,215,355
173639,2420,245,415
173639,3024,285,495
173639,3226,305,535
173639,3629,355,635
173639,4030,385,695
173639,4836,475,875
173639,6048,655,1235
173649,2016,215,355
173649,2420,245,415
173649,3024,285,495
173649,3226,305,535
173649,3629,355,635
173649,4030,385,695
173649,4836,475,875
173649,6048,655,1235
173659,2016,215,355
173659,2420,245,415
173659,3024,285,495
173659,3226,305,535
173659,3629,355,635
173659,4030,385,695
173659,4836,475,875
173659,6048,655,1235
173669,2016,215,355
173669,2420,245,415
173669,3024,285,495
173669,3226,305,535
173669,3629,355,635
173669,4030,385,695
173669,4836,475,875
173669,6048,655,1235
173679,3226,305,535
173679,"#VALUE!",285,495
173679,3629,355,635
173679,4030,385,695
173679,4836,475,875
173679,6048,655,1235
173689,2016,215,355
173689,2420,245,415
173689,3024,285,495
173689,3226,305,535
173689,3629,355,635
173689,4030,385,695
173689,4836,475,875
173689,6048,655,1235
173699,2016,215,355
173699,2420,245,415
173699,3024,285,495
173699,3226,305,535
173699,3629,355,635
173699,4030,385,695
173699,4836,475,875
173699,6048,655,1235
173709,2016,215,355
173709,2420,245,415
173709,3024,285,495
173709,3226,305,535
173709,3629,355,635
173709,4030,385,695
173709,4836,475,875
173709,6048,655,1235
174159,1620,195,315
174159,2024,225,375
174159,2430,265,455
174159,2632,285,495
174159,2936,335,595
174159,3040,365,655
174159,3648,455,835
174159,4860,635,1195
173729,2016,215,355
173729,2420,245,415
173729,3024,285,495
173729,3226,305,535
173729,3629,355,635
173729,4030,385,695
173729,4836,475,875
173729,6048,655,1235
173739,2016,215,355
173739,2420,245,415
173739,3024,285,495
173739,3226,305,535
173739,3629,355,635
173739,4030,385,695
173739,4836,475,875
173739,6048,655,1235
173719,2016,215,355
173719,2420,245,415
173719,3024,285,495
173719,3226,305,535
173719,3629,355,635
173719,4030,385,695
173719,4836,475,875
173719,6048,655,1235
174169,2016,215,355
174169,2420,245,415
174169,3024,285,495
174169,3226,305,535
174169,3629,355,635
174169,4030,385,695
174169,4836,475,875
174169,6048,655,1235
173749,2016,215,355
173749,2420,245,415
173749,3024,285,495
173749,3226,305,535
173749,3629,355,635
173749,4030,385,695
173749,4836,475,875
173749,6048,655,1235
173759,2016,215,355
173759,2420,245,415
173759,3024,285,495
173759,3226,305,535
173759,3629,355,635
173759,4030,385,695
173759,4836,475,875
173759,6048,655,1235
173770,2016,215,355
173770,2420,245,415
173770,3024,285,495
173770,3226,305,535
173770,3629,355,635
173770,4030,385,695
173770,4836,475,875
173770,6048,655,1235
173780,2016,215,355
173780,2420,245,415
173780,3024,285,495
173780,3226,305,535
173780,3629,355,635
173780,4030,385,695
173780,4836,475,875
173780,6048,655,1235
174197,2416,215,355
174197,3020,255,435
174197,3624,295,515
174197,4630,385,695
174197,5436,495,915
174197,6040,565,1055
173790,2016,215,355
173790,2420,245,415
173790,3024,285,495
173790,3226,305,535
173790,3629,355,635
173790,4030,385,695
173790,4836,475,875
173790,6048,655,1235
173800,2016,215,355
173800,2420,245,415
173800,3024,285,495
173800,3226,305,535
173800,3629,355,635
173800,4030,385,695
173800,4836,475,875
173800,6048,655,1235
173810,2016,215,355
173810,2420,245,415
173810,3024,285,495
173810,3226,305,535
173810,3629,355,635
173810,4030,385,695
173810,4836,475,875
173810,6048,655,1235
173820,2016,215,355
173820,2420,245,415
173820,3024,285,495
173820,3226,305,535
173820,3629,355,635
173820,4030,385,695
173820,4836,475,875
173820,6048,655,1235
174129,1620,195,315
174129,2024,225,375
174129,2430,265,455
174129,2632,285,495
174129,2936,335,595
174129,3040,365,655
174129,3648,455,835
174129,4860,635,1195
174139,1620,195,315
174139,2024,225,375
174139,2430,265,455
174139,2632,285,495
174139,2936,335,595
174139,3040,365,655
174139,3648,455,835
174139,4860,635,1195
174149,1620,195,315
174149,2024,225,375
174149,2430,265,455
174149,2632,285,495
174149,2936,335,595
174149,3040,365,655
174149,3648,455,835
174149,4860,635,1195
173830,3024,285,495
173830,3629,355,635
173830,"#VALUE!",305,535
173830,4030,385,695
173830,4836,475,875
173830,6048,655,1235
174071,2016,215,355
174071,2420,245,415
174071,3024,285,495
174071,3226,305,535
174071,3629,355,635
174071,4030,385,695
174071,4836,475,875
174071,6048,655,1235
174081,2016,215,355
174081,2420,245,415
174081,3024,285,495
174081,3226,305,535
174081,3629,355,635
174081,4030,385,695
174081,4836,475,875
174081,6048,655,1235
174051,2016,215,355
174051,2420,245,415
174051,3024,285,495
174051,3226,305,535
174051,3629,355,635
174051,4030,385,695
174051,4836,475,875
174051,6048,655,1235
174061,2016,215,355
174061,2420,245,415
174061,3024,285,495
174061,3226,305,535
174061,3629,355,635
174061,4030,385,695
174061,4836,475,875
174061,6048,655,1235
174091,2016,215,355
174091,2420,245,415
174091,3024,285,495
174091,3226,305,535
174091,3629,355,635
174091,4030,385,695
174091,4836,475,875
174091,6048,655,1235
173840,2016,215,355
173840,2420,245,415
173840,3024,285,495
173840,3226,305,535
173840,3629,355,635
173840,4030,385,695
173840,4836,475,875
173840,6048,655,1235
174041,2016,215,355
174041,2420,245,415
174041,3024,285,495
174041,3226,305,535
174041,3629,355,635
174041,4030,385,695
174041,4836,475,875
174041,6048,655,1235
174031,2016,215,355
174031,2420,245,415
174031,3024,285,495
174031,3226,305,535
174031,3629,355,635
174031,4030,385,695
174031,4836,475,875
174031,6048,655,1235
173850,2016,215,355
173850,2420,245,415
173850,3024,285,495
173850,3226,305,535
173850,3629,355,635
173850,4030,385,695
173850,4836,475,875
173850,6048,655,1235
174021,2016,215,355
174021,2420,245,415
174021,3024,285,495
174021,3226,305,535
174021,3629,355,635
174021,4030,385,695
174021,4836,475,875
174021,6048,655,1235
174206,2416,215,355
174206,3020,255,435
174206,3624,295,515
174206,4630,385,695
174206,5436,495,915
174206,6040,565,1055
174011,2016,215,355
174011,2420,245,415
174011,3024,285,495
174011,3226,305,535
174011,3629,355,635
174011,4030,385,695
174011,4836,475,875
174011,6048,655,1235
173981,2016,215,355
173981,2420,245,415
173981,3024,285,495
173981,3226,305,535
173981,3629,355,635
173981,4030,385,695
173981,4836,475,875
173981,6048,655,1235
174001,2016,215,355
174001,2420,245,415
174001,3024,285,495
174001,3226,305,535
174001,3629,355,635
174001,4030,385,695
174001,4836,475,875
174001,6048,655,1235
173991,2016,215,355
173991,2420,245,415
173991,3024,285,495
173991,3226,305,535
173991,3629,355,635
173991,4030,385,695
173991,4836,475,875
173991,6048,655,1235
173860,2016,215,355
173860,2420,245,415
173860,3024,285,495
173860,3226,305,535
173860,3629,355,635
173860,4030,385,695
173860,4836,475,875
173860,6048,655,1235
29328,2016,215,355
29328,2420,245,415
29328,3024,285,495
29328,3226,305,535
29328,3629,355,635
29328,4030,385,695
29328,4836,475,875
29328,6048,655,1235
173911,2016,215,355
173911,2420,245,415
173911,3024,285,495
173911,3226,305,535
173911,3629,355,635
173911,4030,385,695
173911,4836,475,875
173911,6048,655,1235
173870,2016,215,355
173870,2420,245,415
173870,3024,285,495
173870,3226,305,535
173870,3629,355,635
173870,4030,385,695
173870,4836,475,875
173870,6048,655,1235
173880,3226,305,535
173880,"#VALUE!",285,495
173880,3629,355,635
173880,4030,385,695
173880,4836,475,875
173880,6048,655,1235
29330,2016,215,355
29330,2420,245,415
29330,3024,285,495
29330,3226,305,535
29330,3629,355,635
29330,4030,385,695
29330,4836,475,875
29330,6048,655,1235
29332,2016,215,355
29332,2420,245,415
29332,3024,285,495
29332,3226,305,535
29332,3629,355,635
29332,4030,385,695
29332,4836,475,875
29332,6048,655,1235
29334,2016,215,355
29334,2420,245,415
29334,3024,285,495
29334,3226,305,535
29334,3629,355,635
29334,4030,385,695
29334,4836,475,875
29334,6048,655,1235
29336,2016,215,355
29336,2420,245,415
29336,3024,285,495
29336,3226,305,535
29336,3629,355,635
29336,4030,385,695
29336,4836,475,875
29336,6048,655,1235
29338,"#VALUE!",375,675
29338,3226,305,535
29338,3629,355,635
29338,4030,385,695
29338,4836,475,875
29338,6048,655,1235
29340,2016,215,355
29340,2420,245,415
29340,3024,285,495
29340,3226,305,535
29340,3629,355,635
29340,4030,385,695
29340,4836,475,875
29340,6048,655,1235
173971,2016,215,355
173971,2420,245,415
173971,3024,285,495
173971,3226,305,535
173971,3629,355,635
173971,4030,385,695
173971,4836,475,875
173971,6048,655,1235
174215,2416,215,355
174215,3020,255,435
174215,3624,295,515
174215,4630,385,695
174215,5436,495,915
174215,6040,565,1055
174110,1624,235,395
174110,2030,275,475
174110,2436,315,555
174110,3046,405,735
174110,3654,515,955
174110,4060,585,1095
29342,2016,215,355
29342,2420,245,415
29342,3024,285,495
29342,3226,305,535
29342,3629,355,635
29342,4030,385,695
29342,4836,475,875
29342,6048,655,1235
173961,2016,215,355
173961,2420,245,415
173961,3024,285,495
173961,3226,305,535
173961,3629,355,635
173961,4030,385,695
173961,4836,475,875
173961,6048,655,1235
173951,2016,215,355
173951,2420,245,415
173951,3024,285,495
173951,3226,305,535
173951,3629,355,635
173951,4030,385,695
173951,4836,475,875
173951,6048,655,1235
173941,2016,215,355
173941,2420,245,415
173941,3024,285,495
173941,3226,305,535
173941,3629,355,635
173941,4030,385,695
173941,4836,475,875
173941,6048,655,1235
173921,2016,215,355
173921,2420,245,415
173921,3024,285,495
173921,3226,305,535
173921,3629,355,635
173921,4030,385,695
173921,4836,475,875
173921,6048,655,1235
173890,2016,215,355
173890,2420,245,415
173890,3024,285,495
173890,3226,305,535
173890,3629,355,635
173890,4030,385,695
173890,4836,475,875
173890,6048,655,1235
173900,2016,215,355
173900,2420,245,415
173900,3024,285,495
173900,3226,305,535
173900,3629,355,635
173900,4030,385,695
173900,4836,475,875
173900,6048,655,1235
173931,2016,215,355
173931,2420,245,415
173931,3024,285,495
173931,3226,305,535
173931,3629,355,635
173931,4030,385,695
173931,4836,475,875
173931,6048,655,1235
149583,2016,215,355
149583,2420,245,415
149583,3024,285,495
149583,3226,305,535
149583,3629,355,635
149583,4030,385,695
149583,4836,475,875
149583,6048,655,1235
149583,6854,785,1495
149364,2416,235,395
149364,3020,275,475
149364,3624,315,555
149364,4630,405,735
149364,5436,515,955
149364,6040,585,1095
149364,7248,745,1415
149924,1620,215,355
149924,2024,245,415
149924,2430,285,495
149924,2632,305,535
149924,2936,355,635
149924,3040,385,695
149924,3648,475,875
149924,4860,655,1235
149924,5468,785,1495
149594,2016,215,355
149594,2420,245,415
149594,3024,285,495
149594,3226,305,535
149594,3629,355,635
149594,4030,385,695
149594,4836,475,875
149594,6048,655,1235
149594,6854,785,1495
149605,2016,215,355
149605,2420,245,415
149605,3024,285,495
149605,3226,305,535
149605,3629,355,635
149605,4030,385,695
149605,4836,475,875
149605,6048,655,1235
149605,6854,785,1495
149616,2016,215,355
149616,2420,245,415
149616,3024,285,495
149616,3226,305,535
149616,3629,355,635
149616,4030,385,695
149616,4836,475,875
149616,6048,655,1235
149616,6854,785,1495
149627,2016,215,355
149627,2420,245,415
149627,3024,285,495
149627,3226,305,535
149627,3629,355,635
149627,4030,385,695
149627,4836,475,875
149627,6048,655,1235
149627,6854,785,1495
150060,1624,235,395
150060,2030,275,475
150060,2436,315,555
150060,3046,405,735
150060,3654,515,955
150060,4060,585,1095
150060,4872,745,1415
30162,20,75,75
30162,24,85,85
30162,30,95,95
30162,3624,315,555
30162,4630,405,735
30162,5436,515,955
30162,6040,585,1095
30162,7248,745,1415
149638,2016,215,355
149638,2420,245,415
149638,3024,285,495
149638,3226,305,535
149638,3629,355,635
149638,4030,385,695
149638,4836,475,875
149638,6048,655,1235
149638,6854,785,1495
149649,2016,215,355
149649,2420,245,415
149649,3024,285,495
149649,3226,305,535
149649,3629,355,635
149649,4030,385,695
149649,4836,475,875
149649,6048,655,1235
149649,6854,785,1495
149373,30,95,95
149373,24,85,85
149373,2416,235,395
149373,3020,275,475
149373,3624,315,555
149373,4630,405,735
149373,5436,515,955
149373,6040,585,1095
149382,2416,235,395
149382,3020,275,475
149382,3624,315,555
149382,4630,405,735
149382,5436,515,955
149382,6040,585,1095
149382,7248,745,1415
149660,2016,215,355
149660,2420,245,415
149660,3024,285,495
149660,3226,305,535
149660,3629,355,635
149660,4030,385,695
149660,4836,475,875
149660,6048,655,1235
149660,6854,785,1495
149391,2416,235,395
149391,3020,275,475
149391,3624,315,555
149391,4630,405,735
149391,5436,515,955
149391,6040,585,1095
149391,7248,745,1415
149400,2416,235,395
149400,3020,275,475
149400,3624,315,555
149400,4630,405,735
149400,5436,515,955
149400,6040,585,1095
149400,7248,745,1415
149987,2020,245,405
149987,2424,265,445
149987,3030,335,585
149987,3636,395,705
149987,4040,455,825
149987,4848,565,1045
149987,6060,775,1465
149409,2416,235,395
149409,3020,275,475
149409,3624,315,555
149409,4630,405,735
149409,5436,515,955
149409,6040,585,1095
149409,7248,745,1415
150132,3216,255,445
150132,4020,295,525
150132,4824,375,685
150132,6030,485,905
150132,7236,615,1165
150132,8040,705,1345
150132,9648,1005,1945
150141,3216,255,445
150141,4020,295,525
150141,4824,375,685
150141,6030,485,905
150141,7236,615,1165
150141,8040,705,1345
150141,9648,1005,1945
149418,2416,235,395
149418,3020,275,475
149418,3624,315,555
149418,4630,405,735
149418,5436,515,955
149418,6040,585,1095
149418,7248,745,1415
150069,1624,235,395
150069,2030,275,475
150069,2436,315,555
150069,3046,405,735
150069,3654,515,955
150069,4060,585,1095
150069,4872,745,1415
149682,2016,215,355
149682,2420,245,415
149682,3024,285,495
149682,3226,305,535
149682,3629,355,635
149682,4030,385,695
149682,4836,475,875
149682,6048,655,1235
149682,6854,785,1495
149935,1620,215,355
149935,2024,245,415
149935,2430,285,495
149935,2632,305,535
149935,2936,355,635
149935,3040,385,695
149935,3648,475,875
149935,4860,655,1235
149935,5468,785,1495
150078,1624,235,395
150078,2030,275,475
150078,2436,315,555
150078,3046,405,735
150078,3654,515,955
150078,4060,585,1095
150078,4872,745,1415
149671,2016,215,355
149671,2420,245,415
149671,3024,285,495
149671,3226,305,535
149671,3629,355,635
149671,4030,385,695
149671,4836,475,875
149671,6048,655,1235
149671,6854,785,1495
149693,30,95,95
